id,customer_id,user_id,relationship_role,is_primary_contact,valid_from,valid_to
627b564c-f368-4634-b7f8-d7e1c5ee980a:account_owner:user-627b564c-f368-4634-b7f8-d7e1c5ee980a,627b564c-f368-4634-b7f8-d7e1c5ee980a,user-627b564c-f368-4634-b7f8-d7e1c5ee980a,account_owner,true,2024-08-01T00:00:00,
72492cee-bfcb-4501-9a63-5afe45f5215a:account_owner:user-72492cee-bfcb-4501-9a63-5afe45f5215a,72492cee-bfcb-4501-9a63-5afe45f5215a,user-72492cee-bfcb-4501-9a63-5afe45f5215a,account_owner,true,2024-08-01T00:00:00,
bb0bc182-b8f7-4f26-b794-dca522dd4cec:account_owner:user-bb0bc182-b8f7-4f26-b794-dca522dd4cec,bb0bc182-b8f7-4f26-b794-dca522dd4cec,user-bb0bc182-b8f7-4f26-b794-dca522dd4cec,account_owner,true,2024-08-01T00:00:00,
387603c1-d2a6-475e-ab4c-9ba7aa78bb27:account_owner:user-387603c1-d2a6-475e-ab4c-9ba7aa78bb27,387603c1-d2a6-475e-ab4c-9ba7aa78bb27,user-387603c1-d2a6-475e-ab4c-9ba7aa78bb27,account_owner,true,2024-08-01T00:00:00,
125d87d5-a36a-4f4e-865c-3122386e88ca:account_owner:user-125d87d5-a36a-4f4e-865c-3122386e88ca,125d87d5-a36a-4f4e-865c-3122386e88ca,user-125d87d5-a36a-4f4e-865c-3122386e88ca,account_owner,true,2024-08-01T00:00:00,
bde10f4a-86e5-45d2-b176-3ec1222265c1:account_owner:user-bde10f4a-86e5-45d2-b176-3ec1222265c1,bde10f4a-86e5-45d2-b176-3ec1222265c1,user-bde10f4a-86e5-45d2-b176-3ec1222265c1,account_owner,true,2024-08-01T00:00:00,
ead66f31-3437-42c5-9145-8281898ce326:account_owner:user-ead66f31-3437-42c5-9145-8281898ce326,ead66f31-3437-42c5-9145-8281898ce326,user-ead66f31-3437-42c5-9145-8281898ce326,account_owner,true,2024-08-01T00:00:00,
b91c4cbb-67d6-4515-b897-dd13e44c1101:account_owner:user-b91c4cbb-67d6-4515-b897-dd13e44c1101,b91c4cbb-67d6-4515-b897-dd13e44c1101,user-b91c4cbb-67d6-4515-b897-dd13e44c1101,account_owner,true,2024-08-01T00:00:00,
adf0d9db-c6a0-4226-a93f-30482ccd9d28:account_owner:user-adf0d9db-c6a0-4226-a93f-30482ccd9d28,adf0d9db-c6a0-4226-a93f-30482ccd9d28,user-adf0d9db-c6a0-4226-a93f-30482ccd9d28,account_owner,true,2024-08-01T00:00:00,
34a7e239-a098-4105-a6ab-b1a2c1c1c160:account_owner:user-34a7e239-a098-4105-a6ab-b1a2c1c1c160,34a7e239-a098-4105-a6ab-b1a2c1c1c160,user-34a7e239-a098-4105-a6ab-b1a2c1c1c160,account_owner,true,2024-08-01T00:00:00,
438d7ce2-8d55-49cd-ab64-d781e25abb9e:account_owner:user-438d7ce2-8d55-49cd-ab64-d781e25abb9e,438d7ce2-8d55-49cd-ab64-d781e25abb9e,user-438d7ce2-8d55-49cd-ab64-d781e25abb9e,account_owner,true,2024-08-01T00:00:00,
36df5a68-777a-4824-9342-f7f557e872ba:account_owner:user-36df5a68-777a-4824-9342-f7f557e872ba,36df5a68-777a-4824-9342-f7f557e872ba,user-36df5a68-777a-4824-9342-f7f557e872ba,account_owner,true,2024-08-01T00:00:00,
ed7f8737-2c99-408f-afd0-f91c740e414c:account_owner:user-ed7f8737-2c99-408f-afd0-f91c740e414c,ed7f8737-2c99-408f-afd0-f91c740e414c,user-ed7f8737-2c99-408f-afd0-f91c740e414c,account_owner,true,2024-08-01T00:00:00,
a1be3ec3-e6d6-43ba-8011-02ffe7491e78:account_owner:user-a1be3ec3-e6d6-43ba-8011-02ffe7491e78,a1be3ec3-e6d6-43ba-8011-02ffe7491e78,user-a1be3ec3-e6d6-43ba-8011-02ffe7491e78,account_owner,true,2024-08-01T00:00:00,
848c50eb-5e2a-4b53-b6b9-751bfad107b7:account_owner:user-848c50eb-5e2a-4b53-b6b9-751bfad107b7,848c50eb-5e2a-4b53-b6b9-751bfad107b7,user-848c50eb-5e2a-4b53-b6b9-751bfad107b7,account_owner,true,2024-08-01T00:00:00,
017413ff-58e5-4097-93e6-84f98038b20b:account_owner:user-017413ff-58e5-4097-93e6-84f98038b20b,017413ff-58e5-4097-93e6-84f98038b20b,user-017413ff-58e5-4097-93e6-84f98038b20b,account_owner,true,2024-08-01T00:00:00,
367f1e9a-938e-4d15-8ec1-50ce91fef6ce:account_owner:user-367f1e9a-938e-4d15-8ec1-50ce91fef6ce,367f1e9a-938e-4d15-8ec1-50ce91fef6ce,user-367f1e9a-938e-4d15-8ec1-50ce91fef6ce,account_owner,true,2024-08-01T00:00:00,
fa08fd03-3569-400d-9d63-e8ae15712195:account_owner:user-fa08fd03-3569-400d-9d63-e8ae15712195,fa08fd03-3569-400d-9d63-e8ae15712195,user-fa08fd03-3569-400d-9d63-e8ae15712195,account_owner,true,2024-08-01T00:00:00,
52ecad80-29ad-4b94-8e45-82007ac63dba:account_owner:user-52ecad80-29ad-4b94-8e45-82007ac63dba,52ecad80-29ad-4b94-8e45-82007ac63dba,user-52ecad80-29ad-4b94-8e45-82007ac63dba,account_owner,true,2024-08-01T00:00:00,
ff29ece6-95da-4800-acd2-b14950a339dd:account_owner:user-ff29ece6-95da-4800-acd2-b14950a339dd,ff29ece6-95da-4800-acd2-b14950a339dd,user-ff29ece6-95da-4800-acd2-b14950a339dd,account_owner,true,2024-08-01T00:00:00,
03a59f85-596f-4b87-9ab3-5f1a84f37beb:account_owner:user-03a59f85-596f-4b87-9ab3-5f1a84f37beb,03a59f85-596f-4b87-9ab3-5f1a84f37beb,user-03a59f85-596f-4b87-9ab3-5f1a84f37beb,account_owner,true,2024-08-01T00:00:00,
53dda453-796e-4167-b482-7449bd52694f:account_owner:user-53dda453-796e-4167-b482-7449bd52694f,53dda453-796e-4167-b482-7449bd52694f,user-53dda453-796e-4167-b482-7449bd52694f,account_owner,true,2024-08-01T00:00:00,
f35eb7b6-1b25-433b-90b5-29212b72f6e2:account_owner:user-f35eb7b6-1b25-433b-90b5-29212b72f6e2,f35eb7b6-1b25-433b-90b5-29212b72f6e2,user-f35eb7b6-1b25-433b-90b5-29212b72f6e2,account_owner,true,2024-08-01T00:00:00,
28a5a7b8-b34b-47a6-91f7-8e384d6b6f59:account_owner:user-28a5a7b8-b34b-47a6-91f7-8e384d6b6f59,28a5a7b8-b34b-47a6-91f7-8e384d6b6f59,user-28a5a7b8-b34b-47a6-91f7-8e384d6b6f59,account_owner,true,2024-08-01T00:00:00,
3f78077b-93c7-4c4e-8976-f16cb11cfcfc:account_owner:user-3f78077b-93c7-4c4e-8976-f16cb11cfcfc,3f78077b-93c7-4c4e-8976-f16cb11cfcfc,user-3f78077b-93c7-4c4e-8976-f16cb11cfcfc,account_owner,true,2024-08-01T00:00:00,
efc6a229-f984-41c8-b741-83d9a46c5fd1:account_owner:user-efc6a229-f984-41c8-b741-83d9a46c5fd1,efc6a229-f984-41c8-b741-83d9a46c5fd1,user-efc6a229-f984-41c8-b741-83d9a46c5fd1,account_owner,true,2024-08-01T00:00:00,
8f40d15b-7ab5-4fdb-b9a0-767514af456f:account_owner:user-8f40d15b-7ab5-4fdb-b9a0-767514af456f,8f40d15b-7ab5-4fdb-b9a0-767514af456f,user-8f40d15b-7ab5-4fdb-b9a0-767514af456f,account_owner,true,2024-08-01T00:00:00,
41653b96-0020-4b26-86da-cb8f9aac99a0:account_owner:user-41653b96-0020-4b26-86da-cb8f9aac99a0,41653b96-0020-4b26-86da-cb8f9aac99a0,user-41653b96-0020-4b26-86da-cb8f9aac99a0,account_owner,true,2024-08-01T00:00:00,
2dc965e2-d3fc-4bc8-a118-d1636dbfe8c5:account_owner:user-2dc965e2-d3fc-4bc8-a118-d1636dbfe8c5,2dc965e2-d3fc-4bc8-a118-d1636dbfe8c5,user-2dc965e2-d3fc-4bc8-a118-d1636dbfe8c5,account_owner,true,2024-08-01T00:00:00,
2ef9867e-e76c-4d07-8089-7935ba03ca03:account_owner:user-2ef9867e-e76c-4d07-8089-7935ba03ca03,2ef9867e-e76c-4d07-8089-7935ba03ca03,user-2ef9867e-e76c-4d07-8089-7935ba03ca03,account_owner,true,2024-08-01T00:00:00,
6bb3949d-b446-4beb-bcc9-01846e7ef85f:account_owner:user-6bb3949d-b446-4beb-bcc9-01846e7ef85f,6bb3949d-b446-4beb-bcc9-01846e7ef85f,user-6bb3949d-b446-4beb-bcc9-01846e7ef85f,account_owner,true,2024-08-01T00:00:00,
04b679f3-0691-47bc-975a-fdac41f52db4:account_owner:user-04b679f3-0691-47bc-975a-fdac41f52db4,04b679f3-0691-47bc-975a-fdac41f52db4,user-04b679f3-0691-47bc-975a-fdac41f52db4,account_owner,true,2024-08-01T00:00:00,
4b503eb1-da2e-4115-8f64-b4dc888db448:account_owner:user-4b503eb1-da2e-4115-8f64-b4dc888db448,4b503eb1-da2e-4115-8f64-b4dc888db448,user-4b503eb1-da2e-4115-8f64-b4dc888db448,account_owner,true,2024-08-01T00:00:00,
90249383-3427-4005-a185-d20f5542dae5:account_owner:user-90249383-3427-4005-a185-d20f5542dae5,90249383-3427-4005-a185-d20f5542dae5,user-90249383-3427-4005-a185-d20f5542dae5,account_owner,true,2024-08-01T00:00:00,
058a019d-da8d-434a-8e8b-621c3b214928:account_owner:user-058a019d-da8d-434a-8e8b-621c3b214928,058a019d-da8d-434a-8e8b-621c3b214928,user-058a019d-da8d-434a-8e8b-621c3b214928,account_owner,true,2024-08-01T00:00:00,
598904ac-fa48-43af-8fe9-41388451ae53:account_owner:user-598904ac-fa48-43af-8fe9-41388451ae53,598904ac-fa48-43af-8fe9-41388451ae53,user-598904ac-fa48-43af-8fe9-41388451ae53,account_owner,true,2024-08-01T00:00:00,
2068f48f-4c39-4084-81d1-95af149d8547:account_owner:user-2068f48f-4c39-4084-81d1-95af149d8547,2068f48f-4c39-4084-81d1-95af149d8547,user-2068f48f-4c39-4084-81d1-95af149d8547,account_owner,true,2024-08-01T00:00:00,
dec2b1be-3447-4044-b4e3-17848dfd390e:account_owner:user-dec2b1be-3447-4044-b4e3-17848dfd390e,dec2b1be-3447-4044-b4e3-17848dfd390e,user-dec2b1be-3447-4044-b4e3-17848dfd390e,account_owner,true,2024-08-01T00:00:00,
6b9cd81e-126c-4c53-b6b5-575d78951256:account_owner:user-6b9cd81e-126c-4c53-b6b5-575d78951256,6b9cd81e-126c-4c53-b6b5-575d78951256,user-6b9cd81e-126c-4c53-b6b5-575d78951256,account_owner,true,2024-08-01T00:00:00,
0e7b96a0-3300-42a0-b46a-0376d91610eb:account_owner:user-0e7b96a0-3300-42a0-b46a-0376d91610eb,0e7b96a0-3300-42a0-b46a-0376d91610eb,user-0e7b96a0-3300-42a0-b46a-0376d91610eb,account_owner,true,2024-08-01T00:00:00,
33a6f9f2-9265-47a5-ab40-37c29c87ed07:account_owner:user-33a6f9f2-9265-47a5-ab40-37c29c87ed07,33a6f9f2-9265-47a5-ab40-37c29c87ed07,user-33a6f9f2-9265-47a5-ab40-37c29c87ed07,account_owner,true,2024-08-01T00:00:00,
3fa371d4-77dd-4e91-9a2f-86801b001903:account_owner:user-3fa371d4-77dd-4e91-9a2f-86801b001903,3fa371d4-77dd-4e91-9a2f-86801b001903,user-3fa371d4-77dd-4e91-9a2f-86801b001903,account_owner,true,2024-08-01T00:00:00,
2977486c-8467-4a72-a290-db87a9022320:account_owner:user-2977486c-8467-4a72-a290-db87a9022320,2977486c-8467-4a72-a290-db87a9022320,user-2977486c-8467-4a72-a290-db87a9022320,account_owner,true,2024-08-01T00:00:00,
2251b079-d6df-4d71-bd74-d2a00e841a9d:account_owner:user-2251b079-d6df-4d71-bd74-d2a00e841a9d,2251b079-d6df-4d71-bd74-d2a00e841a9d,user-2251b079-d6df-4d71-bd74-d2a00e841a9d,account_owner,true,2024-08-01T00:00:00,
26b9f21d-cabb-40f3-b28e-71549d01a6e1:account_owner:user-26b9f21d-cabb-40f3-b28e-71549d01a6e1,26b9f21d-cabb-40f3-b28e-71549d01a6e1,user-26b9f21d-cabb-40f3-b28e-71549d01a6e1,account_owner,true,2024-08-01T00:00:00,
1fcec697-8153-4717-a361-5a4257e0c9b7:account_owner:user-1fcec697-8153-4717-a361-5a4257e0c9b7,1fcec697-8153-4717-a361-5a4257e0c9b7,user-1fcec697-8153-4717-a361-5a4257e0c9b7,account_owner,true,2024-08-01T00:00:00,
d477b62b-46ba-4eaa-a26a-8e3d43ea5a28:account_owner:user-d477b62b-46ba-4eaa-a26a-8e3d43ea5a28,d477b62b-46ba-4eaa-a26a-8e3d43ea5a28,user-d477b62b-46ba-4eaa-a26a-8e3d43ea5a28,account_owner,true,2024-08-01T00:00:00,
55ae024c-4a5e-49d8-be84-2f493dc83880:account_owner:user-55ae024c-4a5e-49d8-be84-2f493dc83880,55ae024c-4a5e-49d8-be84-2f493dc83880,user-55ae024c-4a5e-49d8-be84-2f493dc83880,account_owner,true,2024-08-01T00:00:00,
71972ade-a5de-461b-aac8-49774ccb1a4a:account_owner:user-71972ade-a5de-461b-aac8-49774ccb1a4a,71972ade-a5de-461b-aac8-49774ccb1a4a,user-71972ade-a5de-461b-aac8-49774ccb1a4a,account_owner,true,2024-08-01T00:00:00,
a6e1b4c7-24c0-48ca-96ee-6d0a46348a82:account_owner:user-a6e1b4c7-24c0-48ca-96ee-6d0a46348a82,a6e1b4c7-24c0-48ca-96ee-6d0a46348a82,user-a6e1b4c7-24c0-48ca-96ee-6d0a46348a82,account_owner,true,2024-08-01T00:00:00,
bab8979a-8cd9-477b-bbd7-2e1dbab88437:account_owner:user-bab8979a-8cd9-477b-bbd7-2e1dbab88437,bab8979a-8cd9-477b-bbd7-2e1dbab88437,user-bab8979a-8cd9-477b-bbd7-2e1dbab88437,account_owner,true,2024-08-01T00:00:00,
b8ccafb8-eae9-4e35-beb2-afbc3cb9690c:account_owner:user-b8ccafb8-eae9-4e35-beb2-afbc3cb9690c,b8ccafb8-eae9-4e35-beb2-afbc3cb9690c,user-b8ccafb8-eae9-4e35-beb2-afbc3cb9690c,account_owner,true,2024-08-01T00:00:00,
f24f29fa-33e9-41e2-8965-ac4e39be3919:account_owner:user-f24f29fa-33e9-41e2-8965-ac4e39be3919,f24f29fa-33e9-41e2-8965-ac4e39be3919,user-f24f29fa-33e9-41e2-8965-ac4e39be3919,account_owner,true,2024-08-01T00:00:00,
59292cdf-6314-4444-aee9-45a78c76dcbe:account_owner:user-59292cdf-6314-4444-aee9-45a78c76dcbe,59292cdf-6314-4444-aee9-45a78c76dcbe,user-59292cdf-6314-4444-aee9-45a78c76dcbe,account_owner,true,2024-08-01T00:00:00,
47ac22ab-9718-46c4-ac3b-e6473f31a413:account_owner:user-47ac22ab-9718-46c4-ac3b-e6473f31a413,47ac22ab-9718-46c4-ac3b-e6473f31a413,user-47ac22ab-9718-46c4-ac3b-e6473f31a413,account_owner,true,2024-08-01T00:00:00,
af16d888-ff4c-4c16-a2f8-9e2a3a9677c7:account_owner:user-af16d888-ff4c-4c16-a2f8-9e2a3a9677c7,af16d888-ff4c-4c16-a2f8-9e2a3a9677c7,user-af16d888-ff4c-4c16-a2f8-9e2a3a9677c7,account_owner,true,2024-08-01T00:00:00,
7bd64d99-cfe2-4e61-aed9-8b6f3d410468:account_owner:user-7bd64d99-cfe2-4e61-aed9-8b6f3d410468,7bd64d99-cfe2-4e61-aed9-8b6f3d410468,user-7bd64d99-cfe2-4e61-aed9-8b6f3d410468,account_owner,true,2024-08-01T00:00:00,
2aaf9fc4-0801-4163-8cc8-39558682f704:account_owner:user-2aaf9fc4-0801-4163-8cc8-39558682f704,2aaf9fc4-0801-4163-8cc8-39558682f704,user-2aaf9fc4-0801-4163-8cc8-39558682f704,account_owner,true,2024-08-01T00:00:00,
7e06ea60-a336-46ee-a77d-ca114267af0d:account_owner:user-7e06ea60-a336-46ee-a77d-ca114267af0d,7e06ea60-a336-46ee-a77d-ca114267af0d,user-7e06ea60-a336-46ee-a77d-ca114267af0d,account_owner,true,2024-08-01T00:00:00,
8aff4c2d-48b5-4b85-bf21-20ad95d18b6c:account_owner:user-8aff4c2d-48b5-4b85-bf21-20ad95d18b6c,8aff4c2d-48b5-4b85-bf21-20ad95d18b6c,user-8aff4c2d-48b5-4b85-bf21-20ad95d18b6c,account_owner,true,2024-08-01T00:00:00,
13ae1187-ebff-4588-bbf0-db26b1bbb598:account_owner:user-13ae1187-ebff-4588-bbf0-db26b1bbb598,13ae1187-ebff-4588-bbf0-db26b1bbb598,user-13ae1187-ebff-4588-bbf0-db26b1bbb598,account_owner,true,2024-08-01T00:00:00,
b4eb2e6a-e0ab-46b4-8a7a-cb2e92d8e009:account_owner:user-b4eb2e6a-e0ab-46b4-8a7a-cb2e92d8e009,b4eb2e6a-e0ab-46b4-8a7a-cb2e92d8e009,user-b4eb2e6a-e0ab-46b4-8a7a-cb2e92d8e009,account_owner,true,2024-08-01T00:00:00,
167ce993-af12-4071-a5cb-fb3f09045741:account_owner:user-167ce993-af12-4071-a5cb-fb3f09045741,167ce993-af12-4071-a5cb-fb3f09045741,user-167ce993-af12-4071-a5cb-fb3f09045741,account_owner,true,2024-08-01T00:00:00,
358fc32a-8446-4c62-b4a1-92b145a689e8:account_owner:user-358fc32a-8446-4c62-b4a1-92b145a689e8,358fc32a-8446-4c62-b4a1-92b145a689e8,user-358fc32a-8446-4c62-b4a1-92b145a689e8,account_owner,true,2024-08-01T00:00:00,
8cef9627-37e9-4bad-a5d7-69f87f291c90:account_owner:user-8cef9627-37e9-4bad-a5d7-69f87f291c90,8cef9627-37e9-4bad-a5d7-69f87f291c90,user-8cef9627-37e9-4bad-a5d7-69f87f291c90,account_owner,true,2024-08-01T00:00:00,
8d5d45b6-2bf0-4380-85a0-b73fcbc86e94:account_owner:user-8d5d45b6-2bf0-4380-85a0-b73fcbc86e94,8d5d45b6-2bf0-4380-85a0-b73fcbc86e94,user-8d5d45b6-2bf0-4380-85a0-b73fcbc86e94,account_owner,true,2024-08-01T00:00:00,
43317971-4c76-44db-9b97-011579286ea5:account_owner:user-43317971-4c76-44db-9b97-011579286ea5,43317971-4c76-44db-9b97-011579286ea5,user-43317971-4c76-44db-9b97-011579286ea5,account_owner,true,2024-08-01T00:00:00,
ef7f92e8-2f80-4e44-9e56-9ee276819791:account_owner:user-ef7f92e8-2f80-4e44-9e56-9ee276819791,ef7f92e8-2f80-4e44-9e56-9ee276819791,user-ef7f92e8-2f80-4e44-9e56-9ee276819791,account_owner,true,2024-08-01T00:00:00,
6d24a27b-89f9-4e69-8c83-6f87ce5b6d33:account_owner:user-6d24a27b-89f9-4e69-8c83-6f87ce5b6d33,6d24a27b-89f9-4e69-8c83-6f87ce5b6d33,user-6d24a27b-89f9-4e69-8c83-6f87ce5b6d33,account_owner,true,2024-08-01T00:00:00,
e8e92a9f-bec3-4873-951c-b05d0fe37715:account_owner:user-e8e92a9f-bec3-4873-951c-b05d0fe37715,e8e92a9f-bec3-4873-951c-b05d0fe37715,user-e8e92a9f-bec3-4873-951c-b05d0fe37715,account_owner,true,2024-08-01T00:00:00,
7b971d80-7566-4bfa-93b7-b87270c4b732:account_owner:user-7b971d80-7566-4bfa-93b7-b87270c4b732,7b971d80-7566-4bfa-93b7-b87270c4b732,user-7b971d80-7566-4bfa-93b7-b87270c4b732,account_owner,true,2024-08-01T00:00:00,
d5e5a6a6-cb8d-4d62-8551-298dee7f1f9f:account_owner:user-d5e5a6a6-cb8d-4d62-8551-298dee7f1f9f,d5e5a6a6-cb8d-4d62-8551-298dee7f1f9f,user-d5e5a6a6-cb8d-4d62-8551-298dee7f1f9f,account_owner,true,2024-08-01T00:00:00,
6058494e-8390-41a7-9c1b-182902dda8db:account_owner:user-6058494e-8390-41a7-9c1b-182902dda8db,6058494e-8390-41a7-9c1b-182902dda8db,user-6058494e-8390-41a7-9c1b-182902dda8db,account_owner,true,2024-08-01T00:00:00,
09a354a5-a7cb-4687-8a52-c4a71feba0d2:account_owner:user-09a354a5-a7cb-4687-8a52-c4a71feba0d2,09a354a5-a7cb-4687-8a52-c4a71feba0d2,user-09a354a5-a7cb-4687-8a52-c4a71feba0d2,account_owner,true,2024-08-01T00:00:00,
64fec69e-52e2-471f-9fbc-7a8e33f991bd:account_owner:user-64fec69e-52e2-471f-9fbc-7a8e33f991bd,64fec69e-52e2-471f-9fbc-7a8e33f991bd,user-64fec69e-52e2-471f-9fbc-7a8e33f991bd,account_owner,true,2024-08-01T00:00:00,
0327ed4c-b4a3-4746-9221-3bb172a05c50:account_owner:user-0327ed4c-b4a3-4746-9221-3bb172a05c50,0327ed4c-b4a3-4746-9221-3bb172a05c50,user-0327ed4c-b4a3-4746-9221-3bb172a05c50,account_owner,true,2024-08-01T00:00:00,
35bb651c-499f-433f-b5af-b793b285e727:account_owner:user-35bb651c-499f-433f-b5af-b793b285e727,35bb651c-499f-433f-b5af-b793b285e727,user-35bb651c-499f-433f-b5af-b793b285e727,account_owner,true,2024-08-01T00:00:00,
e6e0c2ef-00b6-4d38-a129-32d4aa4e795d:account_owner:user-e6e0c2ef-00b6-4d38-a129-32d4aa4e795d,e6e0c2ef-00b6-4d38-a129-32d4aa4e795d,user-e6e0c2ef-00b6-4d38-a129-32d4aa4e795d,account_owner,true,2024-08-01T00:00:00,
1fcfe435-1e78-4646-a517-19906c49735a:account_owner:user-1fcfe435-1e78-4646-a517-19906c49735a,1fcfe435-1e78-4646-a517-19906c49735a,user-1fcfe435-1e78-4646-a517-19906c49735a,account_owner,true,2024-08-01T00:00:00,
bd463573-d217-4411-9ac0-8b72bd7609cd:account_owner:user-bd463573-d217-4411-9ac0-8b72bd7609cd,bd463573-d217-4411-9ac0-8b72bd7609cd,user-bd463573-d217-4411-9ac0-8b72bd7609cd,account_owner,true,2024-08-01T00:00:00,
3f5140d0-d9ef-4655-a6ab-69e5e6921143:account_owner:user-3f5140d0-d9ef-4655-a6ab-69e5e6921143,3f5140d0-d9ef-4655-a6ab-69e5e6921143,user-3f5140d0-d9ef-4655-a6ab-69e5e6921143,account_owner,true,2024-08-01T00:00:00,
e039c2ef-fe4c-4d60-97ee-99d043299f0e:account_owner:user-e039c2ef-fe4c-4d60-97ee-99d043299f0e,e039c2ef-fe4c-4d60-97ee-99d043299f0e,user-e039c2ef-fe4c-4d60-97ee-99d043299f0e,account_owner,true,2024-08-01T00:00:00,
72fd6924-b954-4c8f-9c0b-2545d0efe53b:account_owner:user-72fd6924-b954-4c8f-9c0b-2545d0efe53b,72fd6924-b954-4c8f-9c0b-2545d0efe53b,user-72fd6924-b954-4c8f-9c0b-2545d0efe53b,account_owner,true,2024-08-01T00:00:00,
ae6e644d-c310-4f23-84dc-5063fc2e2953:account_owner:user-ae6e644d-c310-4f23-84dc-5063fc2e2953,ae6e644d-c310-4f23-84dc-5063fc2e2953,user-ae6e644d-c310-4f23-84dc-5063fc2e2953,account_owner,true,2024-08-01T00:00:00,
341da637-6927-4a64-8183-13ec96005b5f:account_owner:user-341da637-6927-4a64-8183-13ec96005b5f,341da637-6927-4a64-8183-13ec96005b5f,user-341da637-6927-4a64-8183-13ec96005b5f,account_owner,true,2024-08-01T00:00:00,
3455f0ff-3219-4cd9-acd8-091f34518293:account_owner:user-3455f0ff-3219-4cd9-acd8-091f34518293,3455f0ff-3219-4cd9-acd8-091f34518293,user-3455f0ff-3219-4cd9-acd8-091f34518293,account_owner,true,2024-08-01T00:00:00,
40c4aa0f-6d19-4084-820c-5764f87d9184:account_owner:user-40c4aa0f-6d19-4084-820c-5764f87d9184,40c4aa0f-6d19-4084-820c-5764f87d9184,user-40c4aa0f-6d19-4084-820c-5764f87d9184,account_owner,true,2024-08-01T00:00:00,
257291a7-c562-45b7-9229-49a527229518:account_owner:user-257291a7-c562-45b7-9229-49a527229518,257291a7-c562-45b7-9229-49a527229518,user-257291a7-c562-45b7-9229-49a527229518,account_owner,true,2024-08-01T00:00:00,
795d2b23-6186-4d66-beb4-690083c579a2:account_owner:user-795d2b23-6186-4d66-beb4-690083c579a2,795d2b23-6186-4d66-beb4-690083c579a2,user-795d2b23-6186-4d66-beb4-690083c579a2,account_owner,true,2024-08-01T00:00:00,
0f8ab48c-b1fa-4600-9712-1bc2a02d8f45:account_owner:user-0f8ab48c-b1fa-4600-9712-1bc2a02d8f45,0f8ab48c-b1fa-4600-9712-1bc2a02d8f45,user-0f8ab48c-b1fa-4600-9712-1bc2a02d8f45,account_owner,true,2024-08-01T00:00:00,
22a4c19e-c3ff-455d-8a3b-d4a9bd6b8334:account_owner:user-22a4c19e-c3ff-455d-8a3b-d4a9bd6b8334,22a4c19e-c3ff-455d-8a3b-d4a9bd6b8334,user-22a4c19e-c3ff-455d-8a3b-d4a9bd6b8334,account_owner,true,2024-08-01T00:00:00,
13b24541-2c78-41cb-a6b6-e8713ab9a16f:account_owner:user-13b24541-2c78-41cb-a6b6-e8713ab9a16f,13b24541-2c78-41cb-a6b6-e8713ab9a16f,user-13b24541-2c78-41cb-a6b6-e8713ab9a16f,account_owner,true,2024-08-01T00:00:00,
5d24b6bc-2eea-4766-a11d-b0aed43f038a:account_owner:user-5d24b6bc-2eea-4766-a11d-b0aed43f038a,5d24b6bc-2eea-4766-a11d-b0aed43f038a,user-5d24b6bc-2eea-4766-a11d-b0aed43f038a,account_owner,true,2024-08-01T00:00:00,
b5b5a474-4e05-47bf-b9a2-872e5dc9a328:account_owner:user-b5b5a474-4e05-47bf-b9a2-872e5dc9a328,b5b5a474-4e05-47bf-b9a2-872e5dc9a328,user-b5b5a474-4e05-47bf-b9a2-872e5dc9a328,account_owner,true,2024-08-01T00:00:00,
9c98b2d4-f4f3-440f-b28d-0e1ca7a152a5:account_owner:user-9c98b2d4-f4f3-440f-b28d-0e1ca7a152a5,9c98b2d4-f4f3-440f-b28d-0e1ca7a152a5,user-9c98b2d4-f4f3-440f-b28d-0e1ca7a152a5,account_owner,true,2024-08-01T00:00:00,
c64e9b29-2c3f-4a02-bf80-175c5a980c92:account_owner:user-c64e9b29-2c3f-4a02-bf80-175c5a980c92,c64e9b29-2c3f-4a02-bf80-175c5a980c92,user-c64e9b29-2c3f-4a02-bf80-175c5a980c92,account_owner,true,2024-08-01T00:00:00,
4cd79f83-9fc7-43e4-a4c1-89402b7124e1:account_owner:user-4cd79f83-9fc7-43e4-a4c1-89402b7124e1,4cd79f83-9fc7-43e4-a4c1-89402b7124e1,user-4cd79f83-9fc7-43e4-a4c1-89402b7124e1,account_owner,true,2024-08-01T00:00:00,
f78c30cb-fcda-4209-9aea-0ae7ce4f7b81:account_owner:user-f78c30cb-fcda-4209-9aea-0ae7ce4f7b81,f78c30cb-fcda-4209-9aea-0ae7ce4f7b81,user-f78c30cb-fcda-4209-9aea-0ae7ce4f7b81,account_owner,true,2024-08-01T00:00:00,
5bc5dd9e-3670-4c84-be25-41eace68a711:account_owner:user-5bc5dd9e-3670-4c84-be25-41eace68a711,5bc5dd9e-3670-4c84-be25-41eace68a711,user-5bc5dd9e-3670-4c84-be25-41eace68a711,account_owner,true,2024-08-01T00:00:00,
a0f290f7-884a-4d5d-b502-f43702abb2db:account_owner:user-a0f290f7-884a-4d5d-b502-f43702abb2db,a0f290f7-884a-4d5d-b502-f43702abb2db,user-a0f290f7-884a-4d5d-b502-f43702abb2db,account_owner,true,2024-08-01T00:00:00,
9ede5407-362e-465c-a234-482e1f2411c1:account_owner:user-9ede5407-362e-465c-a234-482e1f2411c1,9ede5407-362e-465c-a234-482e1f2411c1,user-9ede5407-362e-465c-a234-482e1f2411c1,account_owner,true,2024-08-01T00:00:00,
